"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2050,0.116333,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2016,0.37515,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,0.37515,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,0.37515,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,0.37515,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,0.363429,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,0.344436,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,0.326814,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,0.328235,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,0.329868,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,0.329224,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,0.329454,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,0.329712,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,0.329678,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,0.329909,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,0.330326,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,0.33065,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,0.330685,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,0.330865,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,0.330887,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,0.331015,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,0.330924,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,0.331061,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,0.331136,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,0.331153,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2040,0.331126,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2041,0.331181,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2042,0.331235,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2043,0.331377,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2044,0.331375,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2045,0.331475,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2046,0.331397,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2047,0.331442,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2048,0.331393,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2049,0.331472,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2050,0.331533,"Electricity Generation","Northeast Power / Long Island","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2016,1.19774,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,1.425304,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,1.425257,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,1.425257,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,1.42522,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,1.425243,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,1.425202,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,1.425248,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,1.42513,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,1.425132,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,1.425117,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,1.425129,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,1.425171,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,1.425147,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,1.425198,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,1.425188,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,1.425174,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,1.425166,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,1.425176,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,1.425174,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,1.425182,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,1.425206,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,1.425211,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,1.425184,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2040,1.425186,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2041,1.425192,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2042,1.425198,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2043,1.425199,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2044,1.425206,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2045,1.425205,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2046,1.425209,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2047,1.425214,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2048,1.425221,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2049,1.425225,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2050,1.425225,"Electricity Generation","Northeast Power Coordinating Council / New England","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2016,0.1898,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,0.1898,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,0.172319,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,0.156647,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,0.145162,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,0.12833,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,0.127405,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,0.118304,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,0.100351,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,0.083307,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,0.067226,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,0.047748,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,0.050123,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,0.050161,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,0.050087,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,0.050957,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,0.052846,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,0.051506,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,0.051884,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,0.051985,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,0.052792,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,0.054009,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,0.054333,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,0.054159,"Electricity Generation","Northeast Power / NYC-Westchester","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
